Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C23,C24,C25,C26
0,0,1,73.0,4.0,16123.0,146.92563081009297,0.0,43.0,2.0,0,0,33.0,26,10,25,738,1,3,1023,2,1,857,269,1135,420,2,218,613,7,222,123,1,40,2,712,19,356
0,2,0,3.0,1.0,586.0,19.0,4.0,11.0,40.0,1,2,15.0,0,51,301,153,1,3,392,17,1,143,692,1172,756,13,342,562,7,211,123,1,1107,0,272,19,356
0,0,4,14.0,17.0,1794.0,329.0,2.0,48.0,92.0,0,1,27.0,33,31,613,651,1,3,273,2,1,687,844,1218,632,2,196,915,8,83,22,0,755,2,131,0,468
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,26,102,392,728,1,6,963,2,0,194,797,1005,758,2,453,411,2,85,123,1,1118,0,463,19,356
0,18,1,3.0,7.0,776.0,7.0,18.0,7.0,7.0,1,1,7.0,43,77,496,284,11,3,522,2,1,849,742,906,320,2,723,1020,8,263,22,2,1119,0,85,0,540
0,5,39,2.0,2.0,856.0,6.0,11.0,2.0,29.0,1,2,2.0,33,186,17,782,11,3,96,15,1,230,465,161,216,2,35,972,8,215,22,0,875,1,196,0,392
0,47,1,4.0,2.0,35114.0,48.0,0.0,2.0,52.0,5,0,2.0,33,37,258,845,1,2,142,2,1,218,49,708,718,3,169,756,7,285,104,2,892,0,27,28,488
0,47,0,1.0,8.062697910069664,209416.0,146.92563081009297,0.0,2.0,54.0,5,0,11.784673844205193,0,12,958,468,9,2,1107,2,0,43,112,1014,37,3,710,243,8,188,44,2,625,0,503,27,50
0,47,2,1729.0,0.0,302819.0,146.92563081009297,0.0,2.0,29.0,5,0,1.0,0,126,401,555,7,4,1123,17,0,64,448,1108,120,2,757,195,0,2,22,3,613,0,66,27,329
0,0,1,22.0,8.0,4884.0,28.0,12.0,8.0,28.0,0,1,8.0,33,132,105,628,11,3,864,15,1,642,186,354,775,3,179,823,8,190,64,2,193,2,351,29,472
0,47,228,2.0,4.0,1856.0,146.92563081009297,0.0,28.0,25.0,5,0,18.0,56,215,20,819,1,6,715,5,1,194,789,679,643,13,733,244,5,143,123,1,1094,8,162,19,356
0,0,1,11.0,9.0,1880.0,214.0,3.0,22.0,103.0,0,3,9.0,33,52,1029,419,1,3,579,20,1,482,179,122,548,2,731,861,0,533,22,3,1115,0,655,0,436
0,47,30,22.0,0.0,27813.0,30.0,3.0,4.0,30.0,5,1,4.0,0,165,385,87,1,5,1147,17,1,237,163,20,48,2,388,461,0,298,64,3,1006,2,196,7,448
0,0,1,1.0,2.0,1641.0,274.0,1.0,5.0,247.0,0,1,2.0,68,12,882,555,11,3,119,17,1,77,112,1052,37,9,684,912,7,208,163,0,471,1,66,27,405
0,2,17,1.0,1.0,1434.0,8.0,15.0,8.0,61.0,0,3,1.0,33,131,1139,363,1,3,426,15,1,517,755,91,702,2,149,744,8,392,112,2,562,0,170,28,457
1,47,0,4.0,1.0,56.0,9.0,20.0,1.0,69.0,5,11,1.0,0,37,310,451,1,5,711,17,1,284,602,908,492,2,48,1045,8,285,57,2,417,1,706,27,164
0,0,35,12.0,5.0,2162.0,120.0,6.0,47.0,66.0,0,1,6.0,0,12,1286,265,1,3,259,2,1,212,373,823,133,2,185,98,8,188,29,3,349,1,127,18,404
0,0,0,71.0,8.062697910069664,1883.0,35.0,4.0,21.0,137.0,0,3,11.784673844205193,0,12,1270,191,11,6,97,2,1,259,566,170,204,3,710,777,0,188,90,2,1054,7,408,27,206
0,47,1,6.0,7.0,0.0,146.92563081009297,0.0,6.0,7.0,5,0,0.0,61,52,1263,666,0,5,720,5,1,397,465,458,216,2,732,878,1,517,22,0,1170,0,545,0,174
0,47,306,1.0,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,51,1155,658,1,6,42,2,0,194,408,93,227,13,138,352,2,531,123,1,854,8,221,19,356
1,10,13,7.0,6.0,0.0,1.0,37.0,33.0,271.0,2,7,1.0,0,77,997,498,1,0,808,5,1,214,149,759,397,2,723,1,8,263,29,3,502,0,174,27,149
0,47,1,1.0,12.0,29197.0,146.92563081009297,0.0,26.0,39.0,5,0,39.0,0,13,907,872,1,3,1086,2,1,194,24,1084,438,2,305,77,5,503,123,1,584,8,531,19,356
1,10,2,34.0,5.0,25.0,4.0,64.0,5.0,70.0,2,9,4.0,0,149,864,902,1,3,306,11,1,428,707,62,412,13,568,59,4,72,33,2,827,0,564,18,304
0,47,2179,33.079354838709676,8.062697910069664,21984.0,150.0,2.0,0.0,16.0,5,1,11.784673844205193,0,51,511,580,0,3,252,2,1,194,544,1142,743,2,465,716,7,165,123,1,156,1,552,19,356
0,47,7,1.0,2.0,5996.0,678.0,1.0,5.0,121.0,5,1,2.0,0,12,882,555,1,4,502,30,1,149,137,1052,529,9,684,912,7,208,163,0,471,0,66,27,405
0,47,1,2.0,8.062697910069664,39035.0,253.0,0.0,0.0,75.0,5,0,11.784673844205193,19,12,405,1001,1,6,324,17,0,822,518,316,390,2,464,542,4,296,10,2,712,0,88,27,359
0,0,2,34.0,11.0,5968.0,111.0,10.0,15.0,209.0,0,1,11.0,0,213,435,574,9,2,996,2,1,810,377,645,693,13,642,957,8,33,168,3,1028,0,387,7,284
0,47,2,228.0,1.0,18871.0,146.92563081009297,0.0,1.0,55.0,5,0,1.0,0,126,996,555,1,3,995,2,1,369,264,500,540,2,757,195,8,2,22,3,757,1,66,27,329
0,0,2,9.0,5.0,2309.0,92.0,5.0,6.0,54.0,0,1,5.0,26,4,311,283,1,5,35,11,1,442,278,140,53,13,120,1078,8,313,22,0,882,1,700,24,323
1,47,1,1.0,4.0,5824.0,4.0,1.0,4.0,4.0,5,1,4.0,0,152,268,1015,1,4,107,2,1,115,574,897,168,13,56,635,7,260,123,1,804,1,547,19,356
1,0,1,7.0,3.0,1406.0,6.0,10.0,11.0,9.0,0,2,3.0,43,131,573,231,28,4,812,2,1,24,450,297,131,3,223,62,8,434,87,3,1149,0,376,1,420
0,47,-1,33.079354838709676,8.062697910069664,259.0,146.92563081009297,0.0,3.0,3.0,5,0,11.784673844205193,0,74,1070,819,1,3,1126,2,1,170,531,1078,44,3,574,621,8,50,123,1,1,1,162,19,356
0,47,0,4.0,1.0,5883.0,146.92563081009297,0.0,1.0,1.0,5,0,1.0,0,58,1070,819,1,5,370,5,1,194,834,1078,776,13,599,621,1,249,123,1,1,0,162,19,356
0,47,0,464.0,8.062697910069664,269.0,146.92563081009297,0.0,35.0,31.0,5,0,11.784673844205193,0,198,247,565,1,5,512,2,1,194,775,478,203,13,139,808,5,272,22,0,539,0,82,13,394
0,47,62,156.0,35.0,14678.315844700945,146.92563081009297,0.0,390.0,386.0,5,0,386.0,0,10,432,449,1,3,813,2,0,194,576,1206,12,2,432,437,2,386,123,1,182,8,229,19,356
0,0,1,3.0,3.0,15969.0,1720.0,7.0,5.0,233.0,0,1,3.0,0,66,455,176,1,3,1012,2,1,10,822,489,160,13,152,817,8,88,123,1,575,1,547,19,356
0,47,94,7.0,8.062697910069664,7390.0,118.0,5.0,0.0,39.0,5,2,11.784673844205193,0,12,882,555,11,4,382,17,1,194,876,1052,697,9,684,912,5,208,163,0,471,0,66,27,405
0,4,4,33.079354838709676,2.0,1324.0,12.0,5.0,12.0,11.0,0,1,2.0,15,107,1070,819,1,5,434,2,1,194,291,1078,662,13,191,621,8,182,123,1,1,8,162,19,356
1,0,0,5.0,8.062697910069664,5761.0,24.0,4.0,0.0,5.0,0,1,11.784673844205193,0,60,759,585,1,3,885,2,1,502,603,975,728,2,746,172,8,478,22,2,1087,0,583,9,499
0,47,0,1.0,8.062697910069664,26553.0,90.0,0.0,0.0,5.0,5,0,11.784673844205193,43,12,283,154,1,3,729,2,1,679,197,454,717,2,185,627,7,188,185,2,633,0,538,29,541
0,0,300,4.0,8.062697910069664,4622.0,25.0,20.0,6.0,55.0,0,2,11.784673844205193,33,63,243,261,1,6,136,2,1,371,339,149,723,2,739,409,6,347,22,0,922,1,66,27,90
0,0,-1,13.0,33.0,7381.0,574.0,3.0,42.0,526.0,0,1,33.0,33,13,633,872,1,3,1149,8,1,194,754,760,332,2,596,216,8,106,123,1,1062,0,531,19,356
0,3,6,3.0,34.0,4.0,27.0,3.0,33.0,34.0,1,1,15.0,0,2,633,872,1,5,235,17,1,194,281,760,777,13,483,216,0,93,123,1,1062,0,531,19,356
0,0,0,7.0,6.0,1956.0,411.0,72.0,4.0,887.0,0,5,6.0,0,126,1174,555,1,3,387,2,1,562,227,381,173,13,539,789,4,2,22,0,637,0,66,27,410
0,47,136,3.0,2.0,9324.0,146.92563081009297,0.0,7.0,7.0,5,0,2.0,0,51,293,199,11,6,818,2,1,194,89,687,511,2,561,118,5,235,123,1,465,8,670,19,356
0,0,91,1.0,8.062697910069664,9393.0,1088.0,2.0,15.0,480.0,0,2,11.784673844205193,33,215,907,872,20,3,282,2,1,879,465,1084,216,3,161,77,8,252,123,1,584,0,531,19,356
0,47,8,48.0,34.0,26311.0,229.0,2.0,34.0,70.0,5,1,34.0,0,51,598,397,1,6,1093,11,1,194,281,464,777,13,402,921,7,279,123,1,857,0,543,19,356
1,0,1,33.079354838709676,7.0,4970.0,436.0,11.0,36.0,721.0,0,8,7.0,33,10,766,1002,9,6,847,2,1,234,917,843,400,13,620,866,8,386,123,1,19,4,573,19,356
0,0,270,4.0,0.0,4946.0,238.0,11.0,8.0,240.0,0,4,5.0,56,103,907,872,1,3,452,1,1,804,667,1084,502,13,792,77,4,242,123,1,584,7,531,19,356
0,1,-1,15.0,8.0,93.0,29.0,26.0,17.0,640.0,1,16,29.0,40,131,72,420,6,1,846,21,1,82,188,648,62,13,527,600,8,392,174,2,241,7,190,1,119
0,3,1,35.0,8.0,339.0,17.0,3.0,10.0,9.0,1,1,9.0,0,12,1007,453,7,4,26,17,1,791,833,212,797,18,296,543,0,188,159,3,978,0,174,27,149
0,46,1,19.0,12.0,67.0,86.0,262.0,11.0,97.0,2,22,12.0,0,238,580,272,1,5,146,2,1,543,304,441,236,3,291,925,6,364,22,0,478,2,193,28,243
0,47,0,1.0,7.0,12271.0,146.92563081009297,0.0,7.0,13.0,5,0,7.0,7,220,338,152,11,6,336,2,1,506,81,688,784,3,518,735,8,205,123,1,317,0,431,19,356
0,18,155,8.0,7.0,4.0,1.0,18.0,7.0,7.0,1,1,1.0,26,232,31,87,1,3,350,2,1,899,152,1086,117,2,673,959,8,335,64,3,212,2,196,2,448
0,0,138,33.079354838709676,8.062697910069664,4114.0,146.92563081009297,13.710388247639035,8.0,126.76285414480587,0,30,11.784673844205193,0,146,1282,226,1,3,879,17,1,758,315,1221,546,13,69,963,7,403,123,1,780,0,141,19,356
0,47,1,1.0,8.062697910069664,17298.0,88.0,1.0,0.0,13.0,5,1,11.784673844205193,0,37,221,687,1,4,188,2,1,894,243,881,624,13,515,617,7,285,22,2,905,0,672,3,511
0,47,14,11.0,28.0,14678.315844700945,146.92563081009297,0.0,30.0,29.0,5,0,29.0,43,10,658,738,9,3,813,11,0,194,576,725,12,2,432,613,2,386,123,1,40,8,712,19,356
0,2,88,33.079354838709676,3.0,41.0,3.0,24.0,0.0,153.0,1,5,3.0,0,21,406,560,1,5,147,2,1,354,419,181,282,6,514,1065,8,253,123,1,104,1,164,19,356
1,47,1842,33.079354838709676,8.062697910069664,63645.0,146.92563081009297,0.0,0.0,1.0,5,0,11.784673844205193,0,59,839,677,9,3,669,2,0,783,579,764,21,13,170,743,4,136,123,1,784,1,479,19,356
0,47,725,33.079354838709676,1.0,1267.0,36.0,1.0,12.0,36.0,5,1,1.0,0,30,1185,975,11,1,1129,8,1,194,528,125,308,0,576,432,7,493,125,2,378,8,3,24,413
0,35,-1,9.0,21.0,264.0,23.0,52.0,17.0,34.0,1,2,21.0,0,4,13,26,1,5,490,5,1,215,658,1107,102,13,120,1095,4,313,22,0,298,0,276,28,323
0,0,2849,7.0,11.0,1844.0,55.0,3.0,38.0,45.0,0,1,13.0,0,11,633,872,9,3,906,2,1,284,124,760,144,3,311,216,4,309,22,3,1062,11,531,3,299
1,5,2,33.079354838709676,8.062697910069664,148.0,9.0,38.0,10.0,1713.0,1,10,11.784673844205193,0,120,568,262,9,5,268,17,1,384,108,1182,443,0,492,622,8,490,22,2,1117,0,527,17,126
1,47,14,2.0,8.062697910069664,8540.0,75.0,3.0,0.0,39.0,5,2,11.784673844205193,0,126,208,228,1,3,278,2,1,399,172,965,460,13,250,254,8,510,22,3,595,1,241,27,480
0,47,2,1.0,4.0,50394.0,146.92563081009297,0.0,4.0,4.0,5,0,4.0,33,51,839,677,1,4,362,2,0,322,502,764,12,13,407,743,8,197,123,1,784,0,479,19,356
0,0,178,1.0,2.0,2033.0,53.0,9.0,1.0,283.0,0,5,2.0,33,12,680,555,11,3,710,2,1,457,260,43,206,2,414,321,8,208,22,0,700,0,66,27,405
0,47,-1,33.079354838709676,8.062697910069664,13698.0,10.0,3.0,0.0,28.0,5,3,11.784673844205193,0,12,736,134,1,4,975,11,1,194,440,1219,6,2,185,793,7,188,22,2,536,0,201,27,453
0,47,0,33.079354838709676,8.062697910069664,6531.0,23.0,2.0,2.0,2.0,5,1,11.784673844205193,43,183,442,891,1,6,972,2,1,81,843,1160,23,3,529,527,0,153,123,1,1059,1,547,19,356
0,0,3,1.0,6.0,30860.0,146.92563081009297,0.0,19.0,15.0,0,0,6.0,0,45,1117,755,1,3,8,34,1,434,534,355,545,3,27,979,8,77,123,1,432,0,197,19,356
0,47,0,2.0,1.0,38787.0,146.92563081009297,0.0,13.0,728.0,5,0,1.0,43,103,633,872,11,3,769,5,1,493,84,760,233,2,489,216,8,242,123,1,1062,2,531,19,356
1,47,47,4.0,1.0,59839.0,93.0,0.0,1.0,6.0,5,0,1.0,64,12,756,932,1,2,646,2,0,247,638,1204,9,13,273,1029,8,188,64,3,580,0,157,27,47
0,47,35,67.0,17.0,275.0,146.92563081009297,0.0,22.0,22.0,5,0,22.0,33,92,307,210,11,0,721,8,1,897,77,627,416,13,516,830,1,241,22,0,1137,0,497,27,323
0,47,10,44.0,14.0,3800.0,146.92563081009297,0.0,22.0,36.0,5,0,14.0,33,113,115,636,1,3,900,2,1,6,71,1054,816,14,643,1099,8,458,22,3,1106,0,645,28,245
0,0,3,1.0,3.0,10764.0,146.92563081009297,0.0,37.0,3.0,0,0,42.0,0,215,907,872,1,3,1010,8,1,814,480,1084,285,3,323,77,8,89,123,1,584,0,531,19,356
1,3,37,1.0,6.0,8.0,6.0,5.0,5.0,8.0,1,2,5.0,0,51,584,24,11,3,335,2,1,194,472,174,304,2,347,768,6,408,123,1,910,11,24,19,356
0,1,5,30.0,1.0,20.0,1.0,1.0,1.0,1.0,1,1,1.0,33,168,1157,66,7,5,583,2,1,628,511,700,400,14,779,514,7,69,123,1,1035,1,432,19,356
0,47,-1,33.079354838709676,8.062697910069664,30132.0,4.0,2.0,0.0,4.0,5,1,11.784673844205193,0,30,99,836,1,1,1080,2,1,472,888,46,322,13,687,332,0,493,6,2,260,1,622,24,268
0,47,310,6.0,8.0,23431.0,8.0,1.0,7.0,8.0,5,1,8.0,0,91,848,509,9,3,243,2,1,194,850,475,635,1,277,453,7,404,25,2,21,1,546,17,54
0,47,90,3.0,6.0,20157.0,146.92563081009297,0.0,3.0,6.0,5,0,6.0,75,22,671,981,11,3,563,17,1,194,313,754,773,13,171,509,8,331,123,1,883,0,647,19,356
0,1,-1,33.079354838709676,8.062697910069664,1036.0,33.0,3.0,33.0,105.0,1,2,11.784673844205193,0,224,273,911,1,4,1100,34,1,36,53,702,726,13,180,237,4,377,123,1,626,0,697,19,356
0,47,-1,4.0,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,120,44,698,1,5,633,2,0,194,872,691,345,0,492,1106,2,490,9,2,1162,0,566,27,58
0,1,0,1.0,8.062697910069664,1036.0,33.0,3.0,34.0,105.0,1,2,11.784673844205193,26,224,273,911,1,4,1100,5,1,36,53,702,726,2,628,237,4,377,123,1,626,0,697,19,356
0,2,3,35.0,47.0,44.0,47.0,2.0,48.0,47.0,1,1,47.0,27,74,1070,819,1,5,382,2,1,388,876,1078,697,3,574,621,0,50,123,1,1,3,162,19,356
0,47,9,4.0,1.0,15120.0,125.0,0.0,1.0,34.0,5,0,1.0,77,77,214,290,1,2,748,2,1,194,157,153,598,18,135,1004,8,263,179,2,957,0,174,0,149
0,47,86,33.079354838709676,7.0,11.0,594.0,0.0,7.0,54.0,5,0,4.0,33,103,1070,819,1,4,275,2,1,393,410,1078,653,2,216,621,8,108,123,1,1,1,162,19,356
1,0,-1,33.079354838709676,8.062697910069664,2416.0,16.0,67.0,2.0,57.0,0,7,11.784673844205193,66,51,162,435,11,3,873,17,1,295,554,717,550,2,270,1128,8,487,123,1,1154,0,547,19,356
0,47,21,7.0,14.0,889.0,146.92563081009297,0.0,28.0,28.0,5,0,26.0,44,51,109,47,6,6,182,2,1,194,305,194,88,13,725,1105,5,79,123,1,308,8,399,19,356
0,0,-1,33.079354838709676,8.062697910069664,16557.0,168.0,1.0,2.0,147.0,0,1,11.784673844205193,77,51,1041,435,1,3,638,2,1,39,342,887,644,2,389,1128,7,422,123,1,1154,1,547,19,356
0,47,12,57.0,24.0,342.0,146.92563081009297,0.0,27.0,27.0,5,0,24.0,0,126,613,651,1,3,141,2,1,337,390,1218,91,13,250,915,1,510,22,0,755,0,131,27,282
0,0,180,1.0,8.062697910069664,6393.0,146.92563081009297,13.710388247639035,11.0,126.76285414480587,0,30,11.784673844205193,56,10,623,655,1,3,498,2,1,100,698,1231,758,8,548,1101,8,324,123,1,768,2,471,19,356
0,0,93,4.0,8.0,1527.0,31.0,4.0,12.0,31.0,0,1,8.0,52,215,907,872,1,5,776,17,1,667,338,1084,547,13,536,77,8,89,123,1,584,0,531,19,356
1,2,0,18.0,9.0,118.0,10.0,2.0,10.0,10.0,2,2,10.0,26,238,580,272,1,4,29,2,1,521,669,441,239,13,748,925,0,364,22,0,478,0,193,28,243
1,3,-1,33.079354838709676,8.062697910069664,709.0,6.0,3.0,3.0,6.0,1,1,11.784673844205193,0,44,1115,663,1,6,468,2,1,194,723,721,708,2,242,590,0,512,123,1,814,1,402,19,356
0,1,0,14.0,10.0,5.0,10.0,1.0,8.0,10.0,1,1,9.0,60,139,326,76,11,3,551,2,1,676,55,848,136,3,736,1157,7,5,22,3,164,0,618,27,509
0,2,2,2.0,8.062697910069664,645.0,0.0,2.0,0.0,0.0,1,1,11.784673844205193,43,126,904,647,1,3,245,2,1,587,9,399,225,2,787,1107,0,510,22,3,762,1,107,27,283
0,47,2,1.0,1.0,11864.0,146.92563081009297,0.0,3.0,6.0,5,0,1.0,0,44,519,484,12,3,907,5,1,194,140,663,498,13,186,1112,5,512,123,1,437,8,596,19,356
0,5,-1,33.079354838709676,8.062697910069664,525.0,22.0,6.0,1.0,1.0,1,2,11.784673844205193,0,202,224,11,1,0,720,1,1,744,465,1227,216,13,526,468,1,301,123,1,137,0,403,19,356
0,47,69,33.079354838709676,8.062697910069664,27334.0,400.0,1.0,0.0,57.0,5,1,11.784673844205193,0,166,585,617,1,3,780,2,1,429,84,450,233,3,391,614,7,54,22,0,650,2,278,17,505
0,47,0,1.0,8.062697910069664,33897.0,146.92563081009297,0.0,0.0,0.0,5,0,11.784673844205193,71,12,614,225,11,4,851,17,1,818,180,565,314,2,185,435,4,188,14,2,1197,0,570,27,464
0,47,1,33.079354838709676,1.0,24621.0,146.92563081009297,0.0,30.0,154.0,5,0,8.0,0,215,633,872,1,5,283,2,1,194,556,760,383,3,161,216,5,252,123,1,1062,8,531,19,356
0,47,66,2.0,2.0,31798.0,86.0,0.0,2.0,103.0,5,0,2.0,0,96,1070,819,11,5,148,2,1,464,734,1078,363,3,123,621,8,177,123,1,1,2,162,19,356
0,3,0,13.0,23.0,69.0,30.0,69.0,41.0,822.0,1,25,30.0,36,9,1150,927,1,5,805,20,1,409,634,579,457,3,523,620,8,92,123,1,200,2,118,19,356
0,1,0,33.079354838709676,1.0,696.0,3.0,1.0,3.0,3.0,1,1,1.0,26,102,939,547,1,4,861,2,1,38,506,1129,445,13,313,236,7,85,123,1,514,0,12,19,356
0,0,2,1.0,8.062697910069664,15124.0,701.0,1.0,0.0,33.0,0,1,11.784673844205193,0,193,1,1042,1,3,709,2,1,194,21,230,161,13,160,483,7,532,22,3,305,8,578,27,0
0,0,23,33.079354838709676,1.0,1499.0,30.0,12.0,12.0,437.0,0,5,1.0,33,1,516,167,1,3,950,1,1,0,8,1193,377,3,54,70,8,318,123,1,489,2,106,19,356
0,47,-1,33.079354838709676,4.0,2871.0,33.0,51.0,6.0,574.0,5,4,5.0,33,62,822,82,1,6,926,2,1,898,634,535,457,2,26,425,3,239,123,1,383,10,668,19,356
0,6,1,4.0,21.0,707.0,32.0,6.0,32.0,34.0,2,2,21.0,0,51,986,754,1,6,371,2,1,870,666,510,1,2,222,927,8,368,123,1,1141,1,209,19,356
0,47,-1,33.079354838709676,8.062697910069664,28933.0,171.0,44.0,0.0,99.0,5,1,11.784673844205193,0,66,524,176,11,3,1012,2,1,10,822,489,160,13,152,817,4,88,123,1,575,1,547,19,356
0,0,2,8.0,8.062697910069664,3792.0,415.0,2.0,5.0,171.0,0,1,11.784673844205193,0,134,24,959,1,5,449,2,1,346,37,1119,813,3,136,941,8,425,22,0,1139,4,57,7,466
0,9,103,18.0,43.0,79.0,54.0,9.0,48.0,50.0,1,1,48.0,0,12,619,723,19,6,1042,17,1,686,265,877,424,13,367,667,8,154,101,0,163,1,183,27,483
0,0,7,10.0,9.0,1605.0,20.0,2.0,20.0,20.0,0,1,9.0,0,228,988,20,28,3,1105,2,1,534,631,160,487,19,140,341,0,43,22,2,161,1,664,11,492
0,0,2327,33.079354838709676,0.0,4996.0,32.0,20.0,5.0,156.0,0,5,1.0,75,62,466,763,1,6,805,2,1,898,634,238,457,3,70,802,8,283,123,1,1114,2,668,19,356
0,0,30,1.0,4.0,383.0,178.0,76.0,9.0,3387.0,0,13,19.0,26,51,982,435,1,5,742,2,1,712,84,1101,233,2,429,1128,4,422,123,1,1154,2,547,19,356
1,47,0,1.0,8.062697910069664,10418.0,74.0,1.0,0.0,9.0,5,1,11.784673844205193,0,51,839,677,1,3,446,17,1,361,864,764,633,13,695,743,7,87,123,1,784,1,479,19,356
0,47,28,33.079354838709676,8.062697910069664,1742.0,6.0,20.0,0.0,15.0,5,2,11.784673844205193,48,90,851,203,1,3,33,2,1,194,682,1075,628,2,467,831,8,9,123,1,422,0,146,19,356
0,0,-1,32.0,3.0,2887.0,128.0,1.0,7.0,9.0,0,1,3.0,33,31,1101,771,1,4,838,17,1,380,621,874,745,2,39,581,4,124,22,2,474,10,686,0,458
1,0,226,33.079354838709676,4.0,1543.0,16.0,3.0,16.0,16.0,0,1,4.0,56,51,1278,598,1,5,805,2,1,821,634,491,457,13,235,568,8,103,123,1,647,10,543,19,356
0,0,0,413.0,9.0,7604.0,695.0,1.0,24.0,333.0,0,1,26.0,26,12,877,280,28,3,1127,17,1,45,724,115,156,3,710,451,7,188,22,3,167,1,174,27,149
0,47,87,16.0,16.0,2959.0,60.0,5.0,17.0,58.0,5,1,16.0,0,37,611,39,9,5,823,2,1,316,862,392,542,3,533,936,8,402,55,0,1076,0,660,28,37
0,47,94,33.079354838709676,8.062697910069664,23041.0,433.0,3.0,0.0,4.0,5,0,11.784673844205193,0,52,11,419,1,5,1026,34,1,781,613,70,753,2,804,439,8,174,22,2,911,0,655,0,436
0,47,7,19.0,2.0,33436.0,396.0,0.0,0.0,386.0,5,0,2.0,68,12,378,825,9,3,952,17,1,731,895,280,226,5,43,208,7,188,22,3,232,3,66,27,226
0,47,1487,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,10,766,1002,1,3,963,2,0,194,797,843,758,13,619,866,2,280,123,1,19,0,573,19,356
1,17,-1,37.0,5.0,15.0,5.0,17.0,5.0,5.0,1,1,5.0,0,91,1224,55,1,3,1143,2,1,608,766,1013,414,3,670,1006,8,404,68,2,973,7,110,17,143
0,47,3,24.0,43.0,14678.315844700945,146.92563081009297,0.0,55.0,52.0,5,0,52.0,0,125,20,819,1,3,813,2,0,194,576,679,12,13,79,244,2,0,123,1,1094,8,162,19,356
0,47,-1,5.0,4.0,14678.315844700945,146.92563081009297,0.0,5.0,5.0,5,0,5.0,0,221,118,54,1,3,615,17,1,194,413,197,453,13,421,472,2,409,123,1,300,8,241,19,356
0,47,1,9.0,4.0,4580.0,69.0,1.0,5.0,32.0,5,1,4.0,0,126,1194,54,1,5,259,17,1,895,373,771,133,2,787,119,7,510,22,2,1019,1,241,27,547
0,47,2,3.0,3.0,5146.0,51.0,5.0,15.0,47.0,5,1,3.0,26,29,1070,819,1,6,51,2,1,371,610,1078,606,3,621,621,8,63,123,1,1,1,162,19,356
0,0,281,30.0,16.0,1474.0,48.0,1.0,45.0,48.0,0,1,29.0,33,51,702,460,1,0,54,2,1,194,577,1089,815,13,402,887,7,279,123,1,346,8,543,19,356
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,56,51,362,590,1,3,633,2,0,194,872,907,345,13,281,184,2,366,123,1,199,0,415,19,356
0,47,1348,16.0,4.0,18846.0,146.92563081009297,0.0,2.0,324.0,5,0,4.0,0,37,692,297,1,3,220,1,1,500,458,391,791,2,48,440,0,285,98,0,838,0,59,27,326
1,5,-1,3.0,8.062697910069664,548.0,0.0,7.0,7.0,37.0,1,2,11.784673844205193,33,91,1201,29,1,4,984,2,1,284,921,527,530,3,670,160,8,404,64,2,864,0,174,17,149
0,47,0,3.0,8.062697910069664,11620.0,112.0,53.0,1.0,342.0,5,3,11.784673844205193,0,37,1242,597,1,5,459,17,1,341,316,690,355,2,48,550,8,285,54,2,331,0,253,27,369
0,47,15,2.0,2.0,1752.0,71.0,13.0,2.0,7.0,5,2,2.0,33,42,586,978,1,3,96,2,1,294,465,221,216,2,85,87,4,240,123,1,83,1,436,19,356
0,1,69,33.079354838709676,8.062697910069664,375.0,78.0,12.0,47.0,161.0,1,2,11.784673844205193,33,103,907,872,1,3,593,17,1,607,93,1084,181,13,792,77,8,242,123,1,584,0,531,19,356
0,47,1,10.0,19.0,158.0,146.92563081009297,0.0,17.0,19.0,5,0,19.0,0,215,907,872,1,5,473,2,1,194,633,1084,175,3,161,77,7,252,123,1,584,0,531,19,356
0,1,24,2.0,3.0,12.0,10.0,3.0,5.0,74.0,1,3,3.0,0,228,56,801,1,3,561,2,1,194,569,405,453,19,140,353,8,43,22,0,188,0,653,3,422
0,47,-1,33.079354838709676,8.062697910069664,5785.0,146.92563081009297,0.0,0.0,1.0,5,0,11.784673844205193,0,37,839,677,1,6,951,2,1,107,201,764,345,13,515,743,1,285,22,0,784,0,479,28,87
1,3,0,16.0,31.0,23.0,16.0,5.0,22.0,72.0,2,3,16.0,33,126,1237,555,1,3,381,34,1,647,592,251,146,3,47,1001,8,2,22,0,224,2,66,27,410
0,0,9,7.0,4.0,1648.0,115.0,1.0,25.0,31.0,0,1,9.0,0,66,717,176,1,5,1012,5,1,340,822,489,160,13,730,817,0,88,123,1,575,1,547,19,356
0,0,1,28.0,0.0,7234.0,351.0,9.0,16.0,114.0,0,2,13.0,0,169,289,910,1,3,399,17,1,671,46,128,814,2,547,201,1,122,123,1,171,11,156,19,356
